AdrID,EGID,Kantonskuerzel,Grundstuecksnummer,Strasse,Nummer,PLZ,Ort,Name,EKoordinate,NKoordinate,Status,Bauperiode,Flaeche,Geschosse,Zivilschutzraum,Heizung,Datum_Heizung
101641356,190211290,SH,4945,Im Eschengut,2a,8200,Schaffhausen,inkl. Wohnhaus (ehem. Waschhaus),2690768.38,1284781.304,bestehend,1961-1970,192,2,,Heizkessel (gene.) für ein Geb.,2009-11-05
101641937,473465,SH,307,Schleitheimerstrasse,12,8222,Beringen,,2685135.768,1283669.031,bestehend,Vor 1919,219,3,3,Heizkessel (gene.) für ein Geb.,2001-11-29
101642305,190210653,SH,33,Gellerstrasse,50,8222,Beringen,,2685572.205,1283619.519,bestehend,2006-2010,216,3,,Heizkessel (gene.) für ein Geb.,2009-10-29
101642307,190210660,SH,3958,Gellerstrasse,52b,8222,Beringen,,2685572.157,1283599.727,bestehend,2006-2010,86,2,,Heizkessel (gene.) für ein Geb.,2009-10-29
101642331,190199464,SH,445,Oberdorfstrasse,3,8261,Hemishofen,,2704742.835,1281641.33,bestehend,2006-2010,128,3,,Wärmepumpe für mehr. Geb.,2009-07-08
101642332,190199465,SH,446,Oberdorfstrasse,1,8261,Hemishofen,,2704737.577,1281649.643,bestehend,2006-2010,119,3,,Wärmepumpe für ein Geb.,2009-07-08
101642423,471747,SH,8,Birkenstrasse,1,8236,Opfertshofen SH,,2691666.729,1292637.419,bestehend,Vor 1919,238,3,,Wärmepumpe für ein Geb.,2001-11-29
101642459,483814,SH,566,Hauptstrasse,112,8215,Hallau,,2676958.114,1283520.829,bestehend,Vor 1919,218,5,1,Heizkessel (gene.) für ein Geb.,2001-11-29
101642749,190211056,SH,878,Bömmliacker,3c,8222,Beringen,,2686525.204,1283129.369,bestehend,2001-2005,1261,1,,Heizkessel (gene.) für ein Geb.,2009-11-03
101642774,190211145,SH,12027,Kometsträsschen,26,8200,Schaffhausen,,2689193.747,1283431.412,bestehend,2006-2010,104,2,,Wärmepumpe für ein Geb.,2009-11-03
101642920,190133475,SH,1126,Rebhaldenweg,3,8224,Löhningen,,2683772.654,1284232.851,bestehend,2006-2010,82,2,,Wärmepumpe für ein Geb.,2007-07-03
101642996,1609734,SH,1305,Im Gatter,29,8240,Thayngen,,2694803.691,1289290.299,bestehend,Vor 1919,311,3,1,Heizkessel (gene.) für ein Geb.,2001-11-29
101643367,2028936,SH,143,Webergasse,17,8200,Schaffhausen,,2689890.492,1283744.533,bestehend,Vor 1919,331,4,,Heizkessel (gen.) für mehr. Geb.,2001-11-29
101643369,2028936,SH,143,Webergasse,15,8200,Schaffhausen,,2689890.492,1283744.533,bestehend,Vor 1919,331,4,,Heizkessel (gen.) für mehr. Geb.,2001-11-29
101643449,473242,SH,14,Unterdorf,20,8222,Beringen,,2685287.408,1283561.521,bestehend,Vor 1919,152,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
101643841,190199864,SH,3674,Biberichweg,13,8222,Beringen,,2684957.447,1283839.143,bestehend,2006-2010,100,2,,Wärmepumpe für ein Geb.,2009-07-14
101644387,190198542,SH,1721,Dahlienstrasse,1,8200,Schaffhausen,,2689332.255,1284563.853,bestehend,1996-2000,110,3,,Heizkessel (gene.) für ein Geb.,2009-06-29
101644956,473574,SH,148,Zelgstrasse,15,8222,Beringen,,2685196.117,1283397.159,bestehend,Vor 1919,557,3,,Heizkessel (gen.) für mehr. Geb.,2001-11-29
101644960,190048028,SH,2568,Hülsteweg,6,8222,Beringen,,2686902.289,1283651.712,bestehend,1991-1995,347,3,,Heizkessel (gen.) für mehr. Geb.,2004-09-10
101645270,473014,SH,845,Schaffhauserstrasse,249,8222,Beringen,,2687637.71,1283243.683,bestehend,1971-1980,2170,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
101645312,190204773,SH,1749,Haldenstrasse,20a,8200,Schaffhausen,,2689370.452,1284640.156,bestehend,2006-2010,111,2,,Heizkessel (gene.) für ein Geb.,2009-08-31
101645600,190215088,SH,2353,Drachenbrunnenweg,11,8240,Thayngen,,2694033.044,1290000.79,bestehend,2011-2015,358,2,,Heizkessel (gene.) für ein Geb.,2009-12-07
101645845,190198917,SH,2755,Tellstrasse,4b,8200,Schaffhausen,EFH,2690314.801,1284011.62,bestehend,1919-1945,71,3,,Heizkessel (gene.) für ein Geb.,2009-07-02
101645993,190200745,SH,3214,Gigebuck,8,8213,Neunkirch,,2679021.12,1282295.103,bestehend,2006-2010,135,2,,Wärmepumpe für ein Geb.,2009-07-23
101645996,190200749,SH,3258,Glaserstrasse,1,8213,Neunkirch,,2680139.15,1282660.012,bestehend,2006-2010,113,2,,Wärmepumpe für ein Geb.,2009-07-23
101645997,190200750,SH,1233,Glaserweg,4,8213,Neunkirch,,2680209.313,1282624.285,bestehend,2006-2010,133,2,,Wärmepumpe für ein Geb.,2009-07-23
101645999,190200756,SH,2180,Zelgstrasse,2,8213,Neunkirch,,2679785.389,1282948.018,bestehend,2006-2010,342,3,,Wärmepumpe für ein Geb.,2009-07-23
101646005,190200763,SH,2124,Hintergasse,19,8213,Neunkirch,,2679657.29,1282674.238,bestehend,1919-1945,401,4,,Wärmetauscher für ein Geb.,2009-07-23
101647165,190205443,SH,12038,Windeggstieg,36,8203,Schaffhausen,,2691409.702,1283108.324,bestehend,2006-2010,104,2,,Heizkessel (gene.) für ein Geb.,2013-02-13
101647927,190207098,SH,31065,Widlenstrasse,4,8203,Schaffhausen,,2691998.869,1283735.624,bestehend,Vor 1919,231,1,,Wärmepumpe für ein Geb.,2009-09-23
101648132,473057,SH,1966,Neugrüthalde,15,8222,Beringen,,2686257.994,1283692.594,bestehend,1961-1970,601,5,,Heizkessel (gen.) für mehr. Geb.,2001-11-29
101648133,473057,SH,1966,Neugrüthalde,17,8222,Beringen,,2686257.994,1283692.594,bestehend,1961-1970,601,5,,Heizkessel (gen.) für mehr. Geb.,2001-11-29
101648623,190200120,SH,1839,Gellerstrasse,40,8222,Beringen,,2685451.106,1283581.307,bestehend,2006-2010,133,2,,Wärmepumpe für ein Geb.,2009-07-16
101649000,190200942,SH,11721,Windeggstieg,48,8203,Schaffhausen,,2691464.644,1283069.186,bestehend,2006-2010,111,2,,Wärmepumpe für ein Geb.,2013-02-13
101649599,1615881,SH,816,Charregass,18,8260,Stein am Rhein,"Charregass, 18, 8260, 0",2706602,1279443,abgebrochen,Vor 1919,,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
101650154,471120,SH,63,Unterdorf,2,8243,Altdorf SH,,2691490.846,1293298.148,bestehend,Vor 1919,211,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
101650156,471124,SH,83,Dorfstrasse,13,8243,Altdorf SH,,2691506.003,1293340.545,bestehend,Vor 1919,293,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
101650174,190199973,SH,3813,Schwärziweg,31,8222,Beringen,,2686054.043,1283625.42,bestehend,2011-2015,98,2,,Heizkessel (gene.) für ein Geb.,2009-07-15
101650175,190199975,SH,3815,Schwärziweg,35,8222,Beringen,,2686089.952,1283627.72,bestehend,2011-2015,106,2,,Heizkessel (gene.) für ein Geb.,2009-07-15
101650176,190199977,SH,3811,Schwärziweg,39,8222,Beringen,,2686069.534,1283597.432,bestehend,2011-2015,120,2,,Heizkessel (gene.) für ein Geb.,2009-07-15
101650183,190199995,SH,3742,Mühleweg,17,8222,Beringen,,2685055.012,1283977.147,bestehend,2006-2010,203,2,,Wärmepumpe für ein Geb.,2009-07-15
101650184,190199996,SH,1190,Mühleweg,15,8222,Beringen,,2685060.589,1283941.008,bestehend,2006-2010,381,3,,Wärmepumpe für ein Geb.,2009-07-15
101650829,1609382,SH,96,Mühlegasse,11,8240,Thayngen,"Mühlegasse 11, 8240",2695170,1289421,abgebrochen,Vor 1919,,2,,Ofen,2001-11-29
101652469,1610442,SH,871,Baumgartenstrasse,7,8200,Schaffhausen,"Baumgartenstr., 7, 8200, 0",2689985,1283349,abgebrochen,1919-1945,,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
101654022,190195362,SH,11319,Forstweg,4,8200,Schaffhausen,,2689746.406,1284839.897,bestehend,2001-2005,107,3,,Heizkessel (gene.) für ein Geb.,2009-05-18
101654378,482027,SH,479,Schwarzwaldstrasse,74,8226,Schleitheim,,2676499.234,1289095.397,bestehend,Vor 1919,242,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
101654840,471305,SH,3183,Braatistrasse,1,8236,Büttenhardt,,2691036.683,1290147.603,bestehend,Vor 1919,165,2,,Wärmepumpe für ein Geb.,2001-11-29
101655999,2030111,SH,5873,Vögelingässchen,70,8200,Schaffhausen,"Vögelingässchen, 70, 8200, 0",2691990,1282523,abgebrochen,Vor 1919,,3,,Kein Wärmeerzeuger,2018-02-07
101656033,1611884,SH,1767,Lochstrasse,8,8200,Schaffhausen,"Lochstr., 8, 8200, 0",2689303,1284765,abgebrochen,Vor 1919,,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
101656723,190192757,SH,21953,Im Brand,2,8200,Schaffhausen,,2690245.815,1286674,bestehend,2006-2010,90,2,,Heizkessel (gene.) für ein Geb.,2009-04-20
101656733,190192769,SH,21954,Im Brand,4,8200,Schaffhausen,,2690252.515,1286673.551,bestehend,2006-2010,90,2,,Heizkessel (gene.) für ein Geb.,2009-04-20
101656779,484388,SH,176,Heerengasse,106,8216,Oberhallau,Heerengasse,2678086,1284302,abgebrochen,Vor 1919,,1,,Ofen,2001-11-29
101656796,1614278,SH,2422,Grubenstrasse,129,8200,Schaffhausen,"Grubenstr., 129, 8200, 0",2691055,1284273,abgebrochen,1919-1945,,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
101657587,483809,SH,569,Rosenauweg,3,8215,Hallau,,2676977.394,1283485.837,bestehend,1996-2000,130,4,,Heizkessel (gene.) für ein Geb.,2001-11-29
101658893,1612494,SH,,Felsgutstieg,10,8200,Schaffhausen,"Felsgutstieg, 10, 8200, 0",2689870,1284629,abgebrochen,1919-1945,,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
101661609,1612889,SH,3081,Hochstrasse,285,8200,Schaffhausen,"Hochstr., 285, 8200, 0",2690542,1285647,abgebrochen,Vor 1919,75,2,,Ofen,2001-11-29
101661777,1609655,SH,1237,Lohningerweg,38,8240,Thayngen,"Lohningerweg 38, 8240",2694639,1289551,abgebrochen,Vor 1919,,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
101662978,473554,SH,3221,Zelgstrasse,3,8222,Beringen,"Zelgstr., 3, 8222, 0",2685289,1283415,abgebrochen,Vor 1919,100,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
101664211,1609540,SH,21,Zieglerweg,6,8240,Thayngen,"Zieglerweg, 6, 8240, 0",2694866,1289602,abgebrochen,Vor 1919,,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
101665134,2031494,SH,700,Petersburg,50,8262,Ramsen,"Petersburg, , 8262, 0",2703753,1285007,abgebrochen,1919-1945,110,1,,Kein Wärmeerzeuger,2001-11-29
101665932,475857,SH,191,Zollstrasse,50a,8212,Neuhausen am Rheinfall,"Zollstr., 50a, 8212, 0",2687730,1281729,abgebrochen,Vor 1919,,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
101665995,473709,SH,216,Dorfstrasse,100,8454,Buchberg,"Dorfstr., 100, 8454, 0",2684625,1269749,abgebrochen,1919-1945,,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
101666298,1610533,SH,1185,Spitalstrasse,5,8200,Schaffhausen,"Spitalstr., 5, 8200, 0",2689494,1283644,abgebrochen,1919-1945,,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
101666470,1610661,SH,2869,Fischerhäuserstrasse,13,8200,Schaffhausen,"Fischerhäuserstr., 13, 8200, 0",2690367,1283494,abgebrochen,Vor 1919,,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
101667339,2715776,SH,322,Randenstrasse,16a,8226,Schleitheim,"Randenstr., 31, 8226, 0",2678889,1289491,abgebrochen,Vor 1919,,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
101667384,1615416,SH,6468,Hofackerstrasse,3,8203,Schaffhausen,"Hofackerstr., 3, 8203, 0",2691502,1283707,abgebrochen,1919-1945,,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
101667968,475085,SH,637,Beckenburgstrasse,3,8212,Neuhausen am Rheinfall,"Beckenburgstr. 3, 8212",2688336,1282089,abgebrochen,Vor 1919,,2,,Elektro direkt,2001-11-29
101668022,1610443,SH,872,Goldsteinstrasse,2,8200,Schaffhausen,"Goldsteinstr., 2, 8200, 0",2689986,1283325,abgebrochen,1919-1945,,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
101669991,475034,SH,410,Schaffhauserstrasse,63,8212,Neuhausen am Rheinfall,"Schaffhauserstr., 63, 8212, 0",2688817,1283006,abgebrochen,1919-1945,,4,,Ofen,2001-11-29
101670939,190377411,SH,3276,Hinder Nüchilch,12,8213,Neunkirch,,2679597.103,1282092.65,bestehend,2006-2010,234,1,,Wärmepumpe für ein Geb.,2013-02-13
101671246,190434430,SH,8531,Wirbelwies,12,8200,Schaffhausen,,2688648.099,1285915.949,bestehend,2006-2010,93,2,,Heizkessel (gen.) für mehr. Geb.,2010-07-27
101671247,190434431,SH,8531,Wirbelwies,13,8200,Schaffhausen,,2688676.924,1285915.207,bestehend,2006-2010,131,2,,Heizkessel (gen.) für mehr. Geb.,2010-07-27
101671280,190435348,SH,11075,Brunnackerstrasse,20,8200,Schaffhausen,,2688337.449,1284040.406,bestehend,2006-2010,93,2,,Heizkessel (gene.) für ein Geb.,2010-07-28
101671281,190435388,SH,11077,Brunnackerstrasse,16,8200,Schaffhausen,,2688337.138,1284073.681,bestehend,2006-2010,107,2,,Heizkessel (gene.) für ein Geb.,2010-07-28
101671282,190435389,SH,11078,Brunnackerstrasse,18,8200,Schaffhausen,,2688326.113,1284069.564,bestehend,2006-2010,104,2,,Heizkessel (gene.) für ein Geb.,2010-07-28
101672801,190287568,SH,954,Lettengarten,9,8225,Siblingen,,2681606.029,1285224.609,bestehend,1996-2000,95,2,,Elektro-Zentralheizung ein Geb.,2010-03-02
101672904,190323588,SH,487,Randeggerstrasse,1,8239,Dörflingen,,2696477.001,1285500.468,bestehend,1919-1945,115,3,,Heizkessel (gene.) für ein Geb.,2010-04-06
101673721,190259369,SH,1767,Chupferwise,5,8260,Stein am Rhein,,2706421.982,1280096.283,bestehend,2006-2010,163,2,,Wärmepumpe für ein Geb.,2013-02-13
101673949,190229895,SH,329,Hallauerstrasse,35,8213,Neunkirch,,2678961.132,1282751.552,bestehend,2006-2010,304,4,,Heizkessel (gen.) für mehr. Geb.,2010-01-11
101674054,190259168,SH,2829,Köhlerweid,4,8260,Stein am Rhein,,2706062.836,1279220.053,bestehend,2011-2015,77,2,,Heizkessel (gene.) für ein Geb.,2010-02-08
101674055,190259288,SH,2759,Im Riet,21,8260,Stein am Rhein,,2706175.25,1280297.791,bestehend,2006-2010,107,2,,Wärmepumpe für ein Geb.,2010-02-08
101674080,190262608,SH,1668,Guldifuess,15a,8260,Stein am Rhein,,2707109.227,1280187.5,bestehend,2001-2005,131,2,,Wärmepumpe für ein Geb.,2010-02-10
101674218,190293951,SH,3258,Glaserstrasse,1.1,8213,Neunkirch,Pferdestallung,2680121.631,1282659.952,bestehend,2006-2010,87,,,Wärmepumpe für ein Geb.,2010-03-08
101675116,190387708,SH,20332,Herblingerstrasse,13,8207,Schaffhausen,MFH,2691245.887,1286073.49,bestehend,2006-2010,331,4,,Heizkessel kond. für ein Geb.,2013-02-13
101675118,190387711,SH,20332,Sonnenberg,4,8207,Schaffhausen,,2691197.939,1286071.422,bestehend,2006-2010,336,4,,Heizkessel kond. für ein Geb.,2013-02-13
101675360,190327268,SH,1350,Rietstrasse,157,8200,Schaffhausen,,2688443.196,1284263.046,bestehend,2006-2010,284,3,,Wärmetauscher für ein Geb.,2010-04-09
101676773,190441009,SH,3787,Engestrasse,8c,8212,Neuhausen am Rheinfall,,2688386.159,1282273.071,bestehend,2011-2015,86,3,,Heizkessel (gene.) für ein Geb.,2010-08-10
101676777,190441030,SH,3800,Engestrasse,8b,8212,Neuhausen am Rheinfall,,2688394.149,1282275.024,bestehend,2011-2015,97,3,,Heizkessel (gene.) für ein Geb.,2010-08-10
101676778,190441031,SH,3787,Engestrasse,8a,8212,Neuhausen am Rheinfall,Neubau C,2688401.722,1282276.846,bestehend,2011-2015,76,3,,Heizkessel (gene.) für ein Geb.,2010-08-10
101677412,190304768,SH,3084,Gemeindewiesenstrasse,19a,8212,Neuhausen am Rheinfall,Gemeindewiesenstrasse 19a,2687385.376,1281633.652,bestehend,2006-2010,69,2,,Heizkessel (gene.) für ein Geb.,2010-03-18
101677998,190443108,SH,3096,Otterngutstrasse,32,8200,Schaffhausen,,2690438.559,1285319.618,bestehend,2006-2010,422,4,,Wärmetauscher für ein Geb.,2010-08-13
101678691,190306670,SH,21959,Im Brand,14,8200,Schaffhausen,,2690301.743,1286680.656,bestehend,2006-2010,90,2,,Heizkessel (gene.) für ein Geb.,2010-03-19
101679237,190406788,SH,450,Hansegässli,3,8261,Hemishofen,,2704499.262,1281541.754,bestehend,2006-2010,129,2,,Wärmepumpe für ein Geb.,2010-06-18
101680008,190346988,SH,991,Untere Burghalde,15,8225,Siblingen,,2681467.787,1285627.252,bestehend,2006-2010,102,2,,Wärmetauscher für ein Geb.,2010-04-27
101680421,190450789,SH,1073,Rotackerstrasse,1a,8234,Stetten SH,,2691850.05,1288511.804,bestehend,Vor 1919,141,3,,Heizkessel (gene.) für ein Geb.,2010-08-27
101681312,190357048,SH,3730,Biberichweg,39b,8222,Beringen,,2684780.313,1283861.028,bestehend,2011-2015,100,2,,Wärmepumpe für ein Geb.,2010-05-05
101681791,190414477,SH,687,Unterstieg,15,8222,Beringen,,2685732.139,1283778.358,bestehend,2011-2015,160,2,,Wärmepumpe für ein Geb.,2013-02-13
101681945,190254470,SH,873,Vogelsandstrasse,1,8455,Rüdlingen,,2684850.685,1270661.972,bestehend,2006-2010,124,2,,Wärmepumpe für ein Geb.,2010-02-02
101681946,190254473,SH,854,Chapfstrasse,12,8455,Rüdlingen,,2684812.8,1270427.125,bestehend,2006-2010,171,2,,Wärmepumpe für ein Geb.,2010-02-02
101681947,190254474,SH,885,Vogelsandstrasse,2,8455,Rüdlingen,,2684815.477,1270662.909,bestehend,2006-2010,151,2,,Wärmepumpe für ein Geb.,2010-02-02
101682950,482278,SH,30,Auf der Breite,2,8225,Siblingen,,2681243.434,1285410.364,bestehend,Vor 1919,192,4,,Wärmetauscher für ein Geb.,2001-11-29
101683138,190419789,SH,11497,Sandackerstrasse,5,8200,Schaffhausen,,2688414.598,1284112.228,bestehend,2006-2010,374,4,,Heizkessel (gen.) für mehr. Geb.,2010-07-02
101683257,190445409,SH,81,Hofwis,4,8234,Stetten SH,,2691542.687,1288349.548,bestehend,2006-2010,264,5,,Wärmepumpe für mehr. Geb.,2010-08-18
101683381,190259148,SH,2830,Köhlerweid,3,8260,Stein am Rhein,,2706070.038,1279217.299,bestehend,2011-2015,86,2,,Heizkessel (gene.) für ein Geb.,2010-02-08
101684272,1609204,SH,2784,Lochgässli,3,8240,Thayngen,,2695285.755,1289312.833,bestehend,1981-1985,195,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
101684707,190268648,SH,952,Im Morgen,6,8239,Dörflingen,,2696172.22,1285099.592,bestehend,2006-2010,110,3,,Wärmepumpe für ein Geb.,2010-02-12
101684729,190270908,SH,1452,Blattenacker,7a,8235,Lohn SH,,2692479.457,1290010.413,bestehend,2006-2010,108,2,,Heizkessel (gene.) für ein Geb.,2010-02-15
101685739,190416034,SH,3866,Werkstrasse,39,8222,Beringen,,2684795.186,1283115.429,bestehend,2011-2015,707,3,,Heizkessel (gene.) für ein Geb.,2010-06-29
101685960,190282969,SH,3149,Huebstrasse,2,8236,Büttenhardt,,2691048.149,1290337.963,bestehend,2006-2010,109,2,,Wärmepumpe für ein Geb.,2010-02-24
101686857,190355528,SH,1197,Underdoorf,8,8224,Löhningen,,2683748.242,1283909.162,bestehend,2011-2015,85,2,,Wärmetauscher für ein Geb.,2010-05-04
101687759,190371391,SH,1347,Judebömmlistrasse,542,8262,Ramsen,,2703386.227,1285043.625,bestehend,2001-2005,105,2,,Heizkessel (gene.) für ein Geb.,2010-05-20
101687839,190323408,SH,1012,Morgenbuckweg,7e,8239,Dörflingen,,2696201.746,1285131.05,bestehend,2006-2010,93,2,,Wärmepumpe für ein Geb.,2010-04-06
101687853,190324248,SH,958,Neudörflingerstrasse,53a,8239,Dörflingen,,2696346.454,1285367.935,bestehend,Vor 1919,114,3,,Heizkessel (gen.) für mehr. Geb.,2010-04-07
101688512,190259088,SH,2832,Köhlerweid,1,8260,Stein am Rhein,,2706092.815,1279205.844,bestehend,2011-2015,78,2,,Wärmepumpe für ein Geb.,2010-02-08
101689095,190434328,SH,8531,Wirbelwies,2,8200,Schaffhausen,,2688605.505,1285971.761,bestehend,2006-2010,94,2,,Heizkessel (gene.) für ein Geb.,2010-07-27
101689096,190434370,SH,8531,Wirbelwies,6,8200,Schaffhausen,,2688620.471,1285953.367,bestehend,2006-2010,93,2,,Heizkessel (gen.) für mehr. Geb.,2010-07-27
101689098,190434428,SH,8531,Wirbelwies,11,8200,Schaffhausen,,2688671.578,1285925.861,bestehend,2006-2010,133,2,,Heizkessel (gen.) für mehr. Geb.,2010-07-27
101689694,190323468,SH,777,Neudörflingerstrasse,9,8239,Dörflingen,,2696227.09,1285061.66,bestehend,1986-1990,161,3,,Wärmetauscher für ein Geb.,2010-04-06
101689704,190324368,SH,285,Obere Laag,143,8239,Dörflingen,,2696680.189,1283464.074,bestehend,1946-1960,92,2,,Heizkessel (gene.) für ein Geb.,2010-04-07
101690717,190260889,SH,3089,Gemeindewiesenstrasse,29,8212,Neuhausen am Rheinfall,EFH Epprecht,2687455.428,1281714.919,bestehend,2006-2010,84,2,,Wärmepumpe für ein Geb.,2010-02-09
101691176,190379168,SH,11341,Geisshofweg,2,8200,Schaffhausen,MFH-A,2689634.115,1284704.665,bestehend,2006-2010,416,4,,Heizkessel (gene.) für ein Geb.,2010-05-26
101691275,190414257,SH,616,Dorfstrasse,46,8263,Buch SH,,2700422.772,1286077.653,bestehend,2006-2010,197,2,,Wärmepumpe für ein Geb.,2013-02-13
101691383,190244709,SH,423,Steig,6,8222,Beringen,,2685305.002,1283734.059,bestehend,1919-1945,108,3,,Heizkessel (gene.) für ein Geb.,2010-01-26
101691540,190233457,SH,422,Buchhaldenweg,22a,8240,Thayngen,,2695105.409,1290140.743,bestehend,2006-2010,521,4,,Heizkessel (gene.) für ein Geb.,2010-01-14
101691601,1609432,SH,700,Merzenbrunnenweg,6,8240,Thayngen,,2695229.37,1289611.532,bestehend,1946-1960,2690,2,,Heizkessel (gen.) für mehr. Geb.,2001-11-29
101691801,1609639,SH,59,Biberstrasse,21,8240,Thayngen,,2695078.917,1289385.699,bestehend,1946-1960,363,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
101692346,190236108,SH,3652,Guggenbüelweg,1,8240,Thayngen,,2695519.135,1289209.851,bestehend,2001-2005,144,2,,Heizkessel (gene.) für ein Geb.,2010-01-18
101692362,190287589,SH,2120,Eschenzerstrasse,17,8260,Stein am Rhein,,2706815.017,1279214.805,bestehend,2011-2015,100,2,,Wärmepumpe für ein Geb.,2010-03-02
101692852,190272588,SH,3876,Silberbergweg,7,8240,Thayngen,,2694480.214,1289364.875,bestehend,Vor 1919,82,3,,Heizkessel (gene.) für ein Geb.,2010-02-17
101693060,473517,SH,116,Unterdorf,13b,8222,Beringen,,2685284.763,1283523.5,bestehend,Vor 1919,98,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
101693096,190268430,SH,1021,Unterbreitenstrasse,24,8454,Buchberg,,2684720.442,1269714.034,bestehend,2006-2010,128,3,,Wärmepumpe für ein Geb.,2013-02-13
101693099,190268948,SH,1023,Bildsteinstrasse,7,8239,Dörflingen,,2696374.994,1285128.439,bestehend,2006-2010,170,2,,Wärmepumpe für ein Geb.,2010-02-12
101693104,190269031,SH,1053,Morgenackerstrasse,15,8454,Buchberg,,2684108.924,1269803.477,bestehend,2006-2010,181,2,,Wärmepumpe für ein Geb.,2013-02-13
101693184,190242828,SH,3086,Hochstrasse,195,8200,Schaffhausen,,2690142.502,1285156.814,bestehend,2006-2010,257,5,,Heizkessel (gene.) für ein Geb.,2010-01-22
101693186,190243068,SH,2198,Ebringerstrasse,285,8240,Thayngen,,2697627.583,1289573.223,bestehend,Vor 1919,151,2,,Heizkessel (gene.) für ein Geb.,2010-01-22
101693674,190286228,SH,20332,Sonnenberg,2,8207,Schaffhausen,,2691180.593,1286046.037,bestehend,2006-2010,336,4,,Heizkessel kond. für ein Geb.,2013-02-13
101694371,190434348,SH,8531,Wirbelwies,4,8200,Schaffhausen,,2688612.985,1285962.569,bestehend,2006-2010,93,2,,Heizkessel (gen.) für mehr. Geb.,2010-07-27
101694372,190434388,SH,8531,Wirbelwies,8,8200,Schaffhausen,,2688627.957,1285944.164,bestehend,2006-2010,93,2,,Heizkessel (gen.) für mehr. Geb.,2010-07-27
101694373,190024588,SH,3403,Neuwiesenstrasse,5,8222,Beringen,,2685367.307,1283102.232,bestehend,2001-2005,6072,1,,Wärmepumpe für ein Geb.,2003-11-17
101694711,190277290,SH,21961,Im Brand,18,8200,Schaffhausen,,2690315.549,1286682.208,bestehend,2006-2010,90,2,,Heizkessel (gene.) für ein Geb.,2010-02-19
101694922,190247790,SH,5030,Randenstrasse,50,8231,Hemmental,EFH,2685373.374,1287689.468,bestehend,2006-2010,208,2,,Wärmepumpe für ein Geb.,2010-01-27
101695457,190324030,SH,1012,Morgenbuckweg,7d,8239,Dörflingen,,2696209.056,1285139.044,bestehend,2006-2010,89,1,,Wärmepumpe für ein Geb.,2010-04-07
101695459,190324032,SH,1012,Morgenbuckweg,7c,8239,Dörflingen,,2696216.268,1285146.948,bestehend,2006-2010,89,2,,Wärmepumpe für ein Geb.,2010-04-07
101695460,190324048,SH,1012,Morgenbuckweg,7a,8239,Dörflingen,,2696230.085,1285162.662,bestehend,2006-2010,79,1,,Wärmepumpe für ein Geb.,2010-04-07
101695595,190250249,SH,1586,Haslachergasse,9,8217,Wilchingen,,2677330.712,1280382.013,bestehend,2006-2010,337,4,,Wärmetauscher für ein Geb.,2010-01-29
101695936,190406608,SH,507,Bütenweg,8,8240,Thayngen,,2694971.29,1289905.44,bestehend,2011-2015,412,4,,Heizkessel (gene.) für ein Geb.,2010-06-18
101695939,190406669,SH,507,Bütenweg,10,8240,Thayngen,,2694927.894,1289928.261,bestehend,2011-2015,411,4,,Wärmepumpe für ein Geb.,2010-06-18
101696179,190323489,SH,599,Neudörflingerstrasse,60,8239,Dörflingen,,2696418.543,1285389.151,bestehend,1996-2000,128,3,,Heizkessel (gene.) für ein Geb.,2010-04-06
101696224,190328649,SH,435,Im Gali,4,8261,Hemishofen,,2704931.657,1281632.084,bestehend,2006-2010,127,3,,Wärmepumpe für ein Geb.,2010-04-12
101696907,190413049,SH,11835,Hintersteig,9,8200,Schaffhausen,Hintersteig 9,2689519.784,1283787.685,bestehend,Vor 1919,190,3,,Heizkessel (gene.) für ein Geb.,2010-06-24
101697174,190344468,SH,3163,Buckstrasse,5,8236,Büttenhardt,,2690888.167,1290430.476,bestehend,1991-1995,70,2,,Heizkessel (gene.) für ein Geb.,2010-04-23
101697277,190434432,SH,8531,Wirbelwies,14,8200,Schaffhausen,,2688653.416,1285905.351,bestehend,2006-2010,93,2,,Heizkessel (gen.) für mehr. Geb.,2010-07-27
